AÑO,MES,PAÍS DESTINO,PUERTO EMBARQUE,PRODUCTO,MONTO FOB (US$),PESO EN TONELADAS
2024,Agosto,Brasil,San Antonio,Cobre,20995823.37,2155.698
2024,Agosto,Brasil,San Antonio,Cobre,53516525.4,5751.105
2024,Agosto,Brasil,San Antonio,Cobre,353548.66,51.133
2024,Agosto,China,San Antonio,Cobre,1937102.29,204.944
2024,Agosto,China,San Antonio,Cobre,33992492.43,3442.324
2024,Agosto,China,San Antonio,Cobre,312387.84,48.38
2024,Agosto,China,San Antonio,Cobre,1159824.33,125.669
2024,Agosto,China,San Antonio,Cobre,4491738.93,499.863
2024,Agosto,China,San Antonio,Cobre,4700404.42,503.069
2024,Agosto,China,San Antonio,Cobre,10542812.63,1104.468
2024,Agosto,China,San Antonio,Cobre,197943.0,25.1
2024,Agosto,China,San Antonio,Cobre,184144.96,20.438
2024,Agosto,China,San Antonio,Cobre,393115.68,46.22
2024,Agosto,China,San Antonio,Cobre,843800.0,92.0
2024,Agosto,China,San Antonio,Cobre,1102648.07,133.92
2024,Agosto,China,San Antonio,Cobre,93563.73,23.063
2024,Agosto,China,San Antonio,Cobre,382898.8,74.23
2024,Agosto,China,San Antonio,Cobre,131739.2,22.7805
2024,Agosto,China,San Antonio,Cobre,145043.29,23.335
2024,Agosto,China,San Antonio,Cobre,1360852.27,241.07
2024,Agosto,China,San Antonio,Cobre,363891.54,54.083
2024,Agosto,China,San Antonio,Cobre,461829.08,75.876
2024,Agosto,China,Valparaíso,Cobre,959613.41,100.76
2024,Agosto,China,Valparaíso,Cobre,4866209.57,554.304
2024,Agosto,China,Valparaíso,Cobre,47656460.17,5389.587
2024,Agosto,China,Valparaíso,Cobre,998848.43,105.09
2024,Agosto,Colombia,San Antonio,Cobre,1560092.56,149.1872
2024,Agosto,Corea del Sur,San Antonio,Cobre,21781661.02,2205.634
2024,Agosto,Corea del Sur,San Antonio,Cobre,238697.0,25.101
2024,Agosto,Corea del Sur,San Antonio,Cobre,4702219.58,503.275
2024,Agosto,Corea del Sur,San Antonio,Cobre,1119579.0,145.31
2024,Agosto,Corea del Sur,San Antonio,Cobre,480533.4,60.41
2024,Agosto,Corea del Sur,San Antonio,Cobre,493490.94,59.82
2024,Agosto,Corea del Sur,Valparaíso,Cobre,7589293.18,809.539
2024,Agosto,España,San Antonio,Cobre,2877491.78,307.293
2024,Agosto,España,San Antonio,Cobre,6766638.98,751.298
2024,Agosto,Estados Unidos de América,San Antonio,Cobre,1925418.68,201.299
2024,Agosto,Estados Unidos de América,San Antonio,Cobre,13192999.44,1451.322
2024,Agosto,Estados Unidos de América,San Antonio,Cobre,115208.4,20.24
2024,Agosto,Estados Unidos de América,Valparaíso,Cobre,5908080.86,655.104
2024,Agosto,India,San Antonio,Cobre,180625.0,21.296
2024,Agosto,Japón,San Antonio,Cobre,339156.05,41.03
2024,Agosto,Japón,San Antonio,Cobre,287261.4,40.93
2024,Agosto,Malasia,San Antonio,Cobre,1200.0,0.322
2024,Agosto,Malasia,San Antonio,Cobre,111658.93,25.269
2024,Agosto,Países Bajos,San Antonio,Cobre,1812533.0,184.547
2024,Agosto,Países Bajos,Valparaíso,Cobre,351922.06,48.38
2024,Agosto,Perú,San Antonio,Cobre,960382.46,100.541
2024,Agosto,Tailandia,San Antonio,Cobre,954744.34,100.596
2024,Agosto,Tailandia,San Antonio,Cobre,439373.76,99.011
2024,Agosto,Tailandia,Valparaíso,Cobre,4493274.5,504.215
2024,Agosto,Taiwán (Formosa),San Antonio,Cobre,5654020.27,583.752
2024,Agosto,Taiwán (Formosa),San Antonio,Cobre,161246.9,20.65
2024,Agosto,Taiwán (Formosa),Valparaíso,Cobre,7702402.92,800.848
2024,Agosto,Taiwán (Formosa),Valparaíso,Cobre,5544966.27,619.906
2024,Septiembre,Alemania,Antofagasta,Cobre,4299134.37,451.044
2024,Septiembre,Alemania,Puerto Angamos,Litio,410833.23,61.92
2024,Septiembre,Bélgica,Antofagasta,Litio,580378.34,49.38
2024,Septiembre,Bélgica,Antofagasta,Litio,2901891.73,247.36
2024,Septiembre,Brasil,Antofagasta,Cobre,2618490.53,295.561
2024,Septiembre,Brasil,Antofagasta,Cobre,3126948.2,351.46
2024,Septiembre,Brasil,Antofagasta,Cobre,4443747.69,490.653
2024,Septiembre,Brasil,Antofagasta,Cobre,5453999.4,602.027
2024,Septiembre,Brasil,Antofagasta,Cobre,16132496.92,1767.685
2024,Septiembre,Brasil,Antofagasta,Cobre,16157091.54,1812.628
2024,Septiembre,Brasil,Antofagasta,Cobre,19279440.5,2130.237
2024,Septiembre,Brasil,Antofagasta,Cobre,32163934.38,3509.315
2024,Septiembre,China,Puerto Angamos,Cobre,55496731.83,5513.354
2024,Septiembre,China,Puerto Angamos,Cobre,15004709.68,1510.13
2024,Septiembre,China,Puerto Angamos,Cobre,1803994.0,201.463
2024,Septiembre,China,Puerto Angamos,Cobre,7180388.58,803.6
2024,Septiembre,China,Puerto Angamos,Cobre,17742329.61,2009.911
2024,Septiembre,China,Puerto Angamos,Cobre,37159007.65,3999.98
2024,Septiembre,China,Puerto Angamos,Cobre,149169412.94,16221.043
2024,Septiembre,China,Puerto Angamos,Cobre,410267.37,50.353
2024,Septiembre,China,Puerto Angamos,Litio,420.0,0.2163
2024,Septiembre,China,Puerto Angamos,Litio,10755659.21,1451.85375
2024,Septiembre,China,Puerto Angamos,Litio,20541090.54,2889.6
2024,Septiembre,China,Puerto Angamos,Litio,58247586.4,7824.17625
2024,Septiembre,China,Puerto Angamos,Litio,6302135.14,847.03
2024,Septiembre,China,Puerto Angamos,Litio,26626399.16,3587.68
2024,Septiembre,Corea del Sur,Puerto Angamos,Cobre,1769132.76,200.767
2024,Septiembre,Corea del Sur,Puerto Angamos,Cobre,1796216.66,200.635
2024,Septiembre,Corea del Sur,Puerto Angamos,Cobre,4365426.46,501.3
2024,Septiembre,Corea del Sur,Puerto Angamos,Cobre,11048237.56,1163.698
2024,Septiembre,Corea del Sur,Puerto Angamos,Cobre,11815482.44,1243.758
2024,Septiembre,Corea del Sur,Puerto Angamos,Litio,468011.68,50.996
2024,Septiembre,Corea del Sur,Puerto Angamos,Litio,5523971.37,598.044
2024,Septiembre,Corea del Sur,Puerto Angamos,Litio,322766.75,30.7875
2024,Septiembre,Corea del Sur,Puerto Angamos,Litio,1658372.28,247.82
2024,Septiembre,Corea del Sur,Puerto Angamos,Litio,4841501.63,461.8125
2024,Septiembre,Corea del Sur,Puerto Angamos,Litio,428634.86,103.1
2024,Septiembre,Corea del Sur,Puerto Angamos,Litio,148907.88,14.676
2024,Septiembre,Corea del Sur,Puerto Angamos,Litio,248179.8,24.46
2024,Septiembre,España,Puerto Angamos,Cobre,3509120.23,401.454
2024,Septiembre,España,Puerto Angamos,Cobre,14299848.46,1499.735
2024,Septiembre,Estados Unidos de América,Antofagasta,Cobre,3665642.51,401.174
2024,Septiembre,Estados Unidos de América,Antofagasta,Cobre,14186450.83,1507.024
2024,Septiembre,Estados Unidos de América,Antofagasta,Cobre,25071630.2,2774.81
2024,Septiembre,Estados Unidos de América,Antofagasta,Litio,550350.07,48.728
2024,Septiembre,Estados Unidos de América,Antofagasta,Litio,351330.72,31.02
2024,Septiembre,Estados Unidos de América,Antofagasta,Litio,1082306.67,110.3
2024,Septiembre,Estados Unidos de América,Puerto Angamos,Cobre,2679388.71,301.324
2024,Septiembre,Estados Unidos de América,Puerto Angamos,Cobre,9003855.55,1001.722
2024,Septiembre,Estados Unidos de América,Puerto Angamos,Cobre,15776084.91,1751.552
2024,Septiembre,Estados Unidos de América,Puerto Angamos,Cobre,21926883.01,2457.056
2024,Septiembre,Estados Unidos de América,Puerto Angamos,Cobre,43426755.37,4568.734
2024,Septiembre,Estados Unidos de América,Puerto Angamos,Cobre,70350912.27,7721.782
2024,Septiembre,Estados Unidos de América,Puerto Angamos,Cobre,75963941.65,8271.132
2024,Septiembre,Estados Unidos de América,Puerto Angamos,Cobre,134309750.1,14402.703
2024,Septiembre,Francia,Puerto Angamos,Cobre,8601013.62,1158.265
2024,Septiembre,Francia,Puerto Angamos,Cobre,83956571.66,8976.878
2024,Septiembre,India,Puerto Angamos,Cobre,42035682.96,4203.415
2024,Septiembre,India,Puerto Angamos,Litio,145313.85,15.45
2024,Septiembre,India,Puerto Angamos,Litio,435941.51,46.35
2024,Septiembre,Indonesia,Puerto Angamos,Cobre,2298338.24,249.921
2024,Septiembre,Italia,Antofagasta,Cobre,4462521.62,490.898
2024,Septiembre,Japón,Puerto Angamos,Litio,134917.97,10.3
2024,Septiembre,Japón,Puerto Angamos,Litio,1313120.1,111.88
2024,Septiembre,México,Antofagasta,Cobre,888763.13,100.831
2024,Septiembre,México,Puerto Angamos,Cobre,9420271.27,997.804
2024,Septiembre,Países Bajos,Antofagasta,Cobre,5755022.89,634.121
2024,Septiembre,Países Bajos,Puerto Angamos,Cobre,1820023.17,202.044
2024,Septiembre,Panamá,Puerto Angamos,Cobre,3125059.12,351.458
2024,Septiembre,Perú,Antofagasta,Cobre,902884.74,101.052
2024,Septiembre,Perú,Antofagasta,Cobre,911742.85,100.614
2024,Septiembre,Suecia,Puerto Angamos,Cobre,65824227.35,7007.739
2024,Septiembre,Tailandia,Puerto Angamos,Cobre,2773251.55,301.292
2024,Septiembre,Taiwán (Formosa),Puerto Angamos,Cobre,910132.21,100.359
2024,Septiembre,Taiwán (Formosa),Puerto Angamos,Cobre,3586712.46,400.382
2024,Septiembre,Taiwán (Formosa),Puerto Angamos,Cobre,31615160.58,3451.229
2024,Septiembre,Taiwán (Formosa),Puerto Angamos,Litio,557236.48,48.92
2024,Septiembre,México,Arica,Cobre,889845.14,100.775
2024,Septiembre,Estados Unidos de América,Chañaral / Barquito,Cobre,102491641.1,11236.456
2024,Septiembre,Bélgica,San Vicente,Cobre,161232.16,20.219
2024,Septiembre,China,San Vicente,Cobre,881435.2,286.067
2024,Septiembre,China,San Vicente,Cobre,24861668.34,2735.634
2024,Septiembre,China,San Vicente,Litio,70.0,0.03605
2024,Septiembre,China,San Vicente,Cobre,122243.57,20.944
2024,Septiembre,Corea del Sur,Lirquén,Cobre,194308.85,24.157
2024,Septiembre,Corea del Sur,San Vicente,Cobre,95312.0,11.763
2024,Septiembre,Corea del Sur,San Vicente,Cobre,174622.39,21.514
2024,Septiembre,Corea del Sur,San Vicente,Cobre,1013449.98,122.071
2024,Septiembre,Malasia,Lirquén,Cobre,2603.0,13.134
2024,Septiembre,Alemania,Aerop. A. Merino Benítez,Litio,2.0,0.0005
2024,Septiembre,Argentina,Aerop. A. Merino Benítez,Litio,23.54,0.1025
2024,Septiembre,Australia,Aerop. A. Merino Benítez,Litio,1.74,0.083
2024,Septiembre,Bélgica,Aerop. A. Merino Benítez,Litio,80.28,0.0118
2024,Septiembre,Canadá,Aerop. A. Merino Benítez,Oro,35365353.23,6.70496
2024,Septiembre,Colombia,Aerop. A. Merino Benítez,Plata,25672.95,0.23
2024,Septiembre,Corea del Sur,Aerop. A. Merino Benítez,Litio,27.66,0.0054
2024,Septiembre,Costa Rica,Aerop. A. Merino Benítez,Plata,12339.85,0.03725
2024,Septiembre,Estados Unidos de América,Aerop. A. Merino Benítez,Litio,1763.59,1.3
2024,Septiembre,Estados Unidos de América,Aerop. A. Merino Benítez,Litio,12.0,0.006
2024,Septiembre,Estados Unidos de América,Aerop. A. Merino Benítez,Oro,11593407.41,0.159
2024,Septiembre,Estados Unidos de América,Aerop. A. Merino Benítez,Oro,987558.27,0.05943
2024,Septiembre,Estados Unidos de América,Aerop. A. Merino Benítez,Oro,1134519.19,0.07789
2024,Septiembre,Estados Unidos de América,Aerop. A. Merino Benítez,Plata,12273541.41,13.191
2024,Septiembre,Estados Unidos de América,Aerop. A. Merino Benítez,Litio,1.0,0.044
2024,Septiembre,Estados Unidos de América,Aerop. A. Merino Benítez,Litio,90.4,0.0114
2024,Septiembre,Francia,Aerop. A. Merino Benítez,Litio,2000.0,2.716
2024,Septiembre,Japón,Aerop. A. Merino Benítez,Litio,2198.25,1.032
2024,Septiembre,Suiza,Aerop. A. Merino Benítez,Oro,19438288.42,6.792
2024,Septiembre,Suiza,Aerop. A. Merino Benítez,Oro,19914356.73,1.937
2024,Septiembre,Suiza,Aerop. A. Merino Benítez,Oro,20366259.25,3.69267
2024,Septiembre,China,Iquique,Cobre,1555929.4,183.82
2024,Septiembre,Corea del Sur,Iquique,Cobre,1845507.3,227.75
2024,Septiembre,España,Iquique,Cobre,143254.55,22.19
2024,Septiembre,Estados Unidos de América,Iquique,Cobre,179345.24,22.01
2024,Septiembre,Estados Unidos de América,Iquique,Litio,683864.1,98.04
2024,Septiembre,Malasia,Iquique,Cobre,34099.61,6.296
2024,Septiembre,Malasia,Iquique,Cobre,79475.39,15.064
2024,Septiembre,Alemania,San Antonio,Cobre,2666363.95,301.067
2024,Septiembre,Argentina,Cristo Redentor (Los Libertadores),Litio,68008.75,5.15
2024,Septiembre,Argentina,Cristo Redentor (Los Libertadores),Litio,88490.75,6.18
2024,Septiembre,Argentina,Cristo Redentor (Los Libertadores),Plata,48352.01,0.0559
2024,Septiembre,Argentina,Cristo Redentor (Los Libertadores),Plata,6771.2,0.0405
2024,Septiembre,Bélgica,San Antonio,Cobre,195437.35,24.8
2024,Septiembre,Bélgica,Valparaíso,Cobre,189265.78,23.7
2024,Septiembre,Brasil,San Antonio,Cobre,2265816.7,250.081
2024,Septiembre,Brasil,San Antonio,Cobre,9991661.14,1018.44
2024,Septiembre,Brasil,San Antonio,Cobre,44564839.47,4852.988
2024,Septiembre,Brasil,San Antonio,Cobre,1605440.68,228.581
2024,Septiembre,Brasil,San Antonio,Cobre,40846.91,4.697
2024,Septiembre,Brasil,San Antonio,Cobre,167382.67,19.923
2024,Septiembre,China,San Antonio,Cobre,30185401.24,3139.615
2024,Septiembre,China,San Antonio,Cobre,894876.52,100.785
2024,Septiembre,China,San Antonio,Cobre,6104666.9,650.317
2024,Septiembre,China,San Antonio,Cobre,6537331.1,700.109
2024,Septiembre,China,San Antonio,Cobre,10177431.05,1106.633
2024,Septiembre,China,San Antonio,Cobre,198981.42,22.52
2024,Septiembre,China,San Antonio,Cobre,296878.5,35.758
2024,Septiembre,China,San Antonio,Cobre,359871.77,43.47
2024,Septiembre,China,San Antonio,Cobre,640564.0,123.66
2024,Septiembre,China,San Antonio,Cobre,140714.62,24.07
2024,Septiembre,China,San Antonio,Cobre,934896.87,153.61
2024,Septiembre,China,San Antonio,Cobre,180221.9,22.119
2024,Septiembre,China,San Antonio,Cobre,292883.02,48.601
2024,Septiembre,China,San Antonio,Cobre,1128354.83,153.512
2024,Septiembre,China,Valparaíso,Cobre,1779381.75,201.76
2024,Septiembre,China,Valparaíso,Cobre,5305389.83,601.007
2024,Septiembre,China,Valparaíso,Cobre,8935794.92,1010.831
2024,Septiembre,China,Valparaíso,Litio,66.0,0.03399
2024,Septiembre,China,Valparaíso,Cobre,32440887.9,3500.769
2024,Septiembre,Colombia,San Antonio,Cobre,254696.52,24.748
2024,Septiembre,Colombia,San Antonio,Cobre,1301487.4,124.108
2024,Septiembre,Corea del Sur,San Antonio,Cobre,17219458.52,1805.434
2024,Septiembre,Corea del Sur,San Antonio,Cobre,2259639.13,249.744
2024,Septiembre,Corea del Sur,San Antonio,Cobre,783697.5,103.897
2024,Septiembre,Corea del Sur,San Antonio,Cobre,173471.91,20.62
2024,Septiembre,Corea del Sur,San Antonio,Cobre,976002.6,119.5
2024,Septiembre,Corea del Sur,Valparaíso,Cobre,1875380.92,201.627
2024,Septiembre,España,San Antonio,Cobre,888508.28,100.64
2024,Septiembre,España,San Antonio,Cobre,2611923.21,294.931
2024,Septiembre,España,San Antonio,Cobre,4790307.03,500.19
2024,Septiembre,España,San Antonio,Cobre,720970.65,167.17
2024,Septiembre,Estados Unidos de América,San Antonio,Cobre,1873402.87,201.017
2024,Septiembre,Estados Unidos de América,San Antonio,Cobre,26244712.98,2765.999
2024,Septiembre,Estados Unidos de América,San Antonio,Litio,1358.93,1.5
2024,Septiembre,India,San Antonio,Cobre,220119.78,26.46
2024,Septiembre,Indonesia,San Antonio,Cobre,2381706.38,250.102
2024,Septiembre,Italia,San Antonio,Cobre,9368779.39,1000.409
2024,Septiembre,Japón,San Antonio,Cobre,86574.4,20.06
2024,Septiembre,Japón,San Antonio,Cobre,310754.83,42.78
2024,Septiembre,Japón,San Antonio,Cobre,189312.92,24.87
2024,Septiembre,Malasia,San Antonio,Cobre,890.5,0.14
2024,Septiembre,Malasia,San Antonio,Cobre,121803.1,21.5
2024,Septiembre,Panamá,San Antonio,Cobre,1123380.31,235.7915
2024,Septiembre,Perú,San Antonio,Cobre,3656861.17,402.129
2024,Septiembre,Tailandia,San Antonio,Cobre,1870600.66,201.353
2024,Septiembre,Tailandia,San Antonio,Cobre,2281505.8,250.096
2024,Septiembre,Tailandia,San Antonio,Cobre,2719648.1,300.123
2024,Septiembre,Tailandia,San Antonio,Cobre,816733.15,100.01
2024,Septiembre,Tailandia,San Antonio,Cobre,1572161.99,553.245
2024,Septiembre,Tailandia,Valparaíso,Cobre,13536646.72,1504.018
2024,Septiembre,Taiwán (Formosa),San Antonio,Cobre,2676989.96,301.83
2024,Septiembre,Taiwán (Formosa),San Antonio,Cobre,357402.05,43.37
2024,Septiembre,Taiwán (Formosa),Valparaíso,Cobre,7511172.5,801.609
2024,Septiembre,Taiwán (Formosa),Valparaíso,Cobre,4702388.91,520.134
2024,Septiembre,Vietnam,San Antonio,Cobre,204719.0,25.604
2024,Octubre,Alemania,Antofagasta,Cobre,11126525.92,1154.434
2024,Octubre,Alemania,Antofagasta,Litio,128295.56,20.6
2024,Octubre,Bélgica,Antofagasta,Litio,152104.13,15.51
2024,Octubre,Bélgica,Antofagasta,Litio,356617.96,36.75
2024,Octubre,Bélgica,Antofagasta,Litio,2247993.0,221.52
2024,Octubre,Bélgica,Antofagasta,Litio,4993158.07,493.8
2024,Octubre,Bélgica,Puerto Angamos,Cobre,1276850.0,201.036
2024,Octubre,Bélgica,Puerto Angamos,Litio,655210.81,61.8
2024,Octubre,Bélgica,Puerto Angamos,Litio,5769595.59,545.9
2024,Octubre,Bélgica,Puerto Angamos,Litio,50945.41,5.25
2024,Octubre,Bélgica,Puerto Angamos,Litio,356617.85,36.75
2024,Octubre,Bélgica,Puerto Angamos,Litio,245013.22,24.46
2024,Octubre,Bélgica,Puerto Angamos,Litio,490026.44,48.92
2024,Octubre,Brasil,Antofagasta,Cobre,3137088.86,326.768
2024,Octubre,Brasil,Antofagasta,Cobre,4405045.6,491.456
2024,Octubre,Brasil,Antofagasta,Cobre,8408737.56,901.039
2024,Octubre,Brasil,Antofagasta,Cobre,8933869.84,954.227
2024,Octubre,Brasil,Antofagasta,Cobre,10717867.16,1116.852
2024,Octubre,Brasil,Antofagasta,Cobre,37170504.19,3984.84
2024,Octubre,Brasil,Antofagasta,Cobre,70538843.48,7295.44
2024,Octubre,Brasil,Antofagasta,Litio,74983.84,5.15
2024,Octubre,Brasil,Antofagasta,Litio,524886.85,36.05
2024,Octubre,Canadá,Antofagasta,Cobre,98148768.64,10027.677
2024,Octubre,China,Puerto Angamos,Cobre,37406151.21,3881.596
2024,Octubre,China,Puerto Angamos,Cobre,10362023.16,1070.375
2024,Octubre,China,Puerto Angamos,Cobre,4497598.37,501.29
2024,Octubre,China,Puerto Angamos,Cobre,7027319.99,761.801
2024,Octubre,China,Puerto Angamos,Cobre,21836552.32,2409.862
2024,Octubre,China,Puerto Angamos,Cobre,39536410.51,4357.616
2024,Octubre,China,Puerto Angamos,Cobre,52638271.77,5699.8
2024,Octubre,China,Puerto Angamos,Cobre,155882706.86,16431.26
2024,Octubre,China,Puerto Angamos,Litio,340.0,0.1751
2024,Octubre,China,Puerto Angamos,Litio,9590912.45,1195.31125
2024,Octubre,China,Puerto Angamos,Litio,35624593.38,5036.16
2024,Octubre,China,Puerto Angamos,Litio,43795986.49,5453.48375
2024,Octubre,China,Puerto Angamos,Litio,5133148.9,647.27
2024,Octubre,China,Puerto Angamos,Litio,20741093.89,2614.05
2024,Octubre,Corea del Sur,Puerto Angamos,Cobre,4685171.88,502.241
2024,Octubre,Corea del Sur,Puerto Angamos,Cobre,7349634.84,811.476
2024,Octubre,Corea del Sur,Puerto Angamos,Cobre,49096744.11,5326.073
2024,Octubre,Corea del Sur,Puerto Angamos,Litio,83686.13,9.272
2024,Octubre,Corea del Sur,Puerto Angamos,Litio,750251.33,83.448
2024,Octubre,Corea del Sur,Puerto Angamos,Litio,4273342.48,619.48
2024,Octubre,Corea del Sur,Puerto Angamos,Litio,508026.76,49.74
2024,Octubre,Corea del Sur,Puerto Angamos,Litio,1778093.66,174.09
2024,Octubre,España,Antofagasta,Cobre,9697323.74,1008.668
2024,Octubre,España,Puerto Angamos,Cobre,9100956.62,1000.94
2024,Octubre,Estados Unidos de América,Antofagasta,Cobre,8886270.19,930.127
2024,Octubre,Estados Unidos de América,Antofagasta,Cobre,31809367.44,3527.624
2024,Octubre,Estados Unidos de América,Antofagasta,Litio,729367.97,74.26
2024,Octubre,Estados Unidos de América,Antofagasta,Litio,954084.65,98.3
2024,Octubre,Estados Unidos de América,Puerto Angamos,Cobre,14550626.94,1493.41
2024,Octubre,Estados Unidos de América,Puerto Angamos,Cobre,28426753.92,3031.723
2024,Octubre,Estados Unidos de América,Puerto Angamos,Cobre,33163156.15,3552.546
2024,Octubre,Estados Unidos de América,Puerto Angamos,Cobre,62886580.45,6454.018
2024,Octubre,Estados Unidos de América,Puerto Angamos,Cobre,120636310.65,12831.258
2024,Octubre,Estados Unidos de América,Puerto Angamos,Cobre,199817334.43,21302.186
2024,Octubre,Estados Unidos de América,Puerto Angamos,Litio,478892.16,49.609
2024,Octubre,Estados Unidos de América,Puerto Angamos,Litio,194776.12,21.0
2024,Octubre,Estados Unidos de América,Puerto Angamos,Litio,1293407.2,134.76
2024,Octubre,Francia,Puerto Angamos,Cobre,11284036.46,1160.522
2024,Octubre,Francia,Puerto Angamos,Cobre,79915073.29,8039.671
2024,Octubre,Grecia,Puerto Angamos,Cobre,999960.82,101.304
2024,Octubre,Italia,Antofagasta,Cobre,14341330.71,1490.711
2024,Octubre,Italia,Puerto Angamos,Cobre,9700424.63,1000.764
2024,Octubre,Japón,Puerto Angamos,Litio,3795595.75,333.792
2024,Octubre,Japón,Puerto Angamos,Litio,716028.21,70.365
2024,Octubre,Japón,Puerto Angamos,Litio,224982.99,20.58
2024,Octubre,Países Bajos,Antofagasta,Cobre,1915626.08,203.632
2024,Octubre,Países Bajos,Antofagasta,Cobre,22631725.76,2366.807
2024,Octubre,Países Bajos,Puerto Angamos,Cobre,1001719.69,101.295
2024,Octubre,Países Bajos,Puerto Angamos,Cobre,9549748.03,999.479
2024,Octubre,Perú,Antofagasta,Cobre,1908256.6,200.66
2024,Octubre,Perú,Antofagasta,Cobre,4806098.05,501.505
2024,Octubre,Suecia,Puerto Angamos,Cobre,32097070.45,3506.82
2024,Octubre,Tailandia,Puerto Angamos,Cobre,2373295.14,249.237
2024,Octubre,Tailandia,Puerto Angamos,Cobre,5228757.24,551.096
2024,Octubre,Taiwán (Formosa),Puerto Angamos,Cobre,900079.32,100.67
2024,Octubre,Taiwán (Formosa),Puerto Angamos,Cobre,7551573.96,801.678
2024,Octubre,Taiwán (Formosa),Puerto Angamos,Cobre,9540512.18,1001.571
2024,Octubre,Taiwán (Formosa),Puerto Angamos,Litio,552731.08,48.92
2024,Octubre,China,Arica,Cobre,891745.2,100.922
2024,Octubre,Corea del Sur,Arica,Cobre,152082.0,19.88
2024,Octubre,México,Arica,Cobre,2676614.99,302.971
2024,Octubre,Estados Unidos de América,Chañaral / Barquito,Cobre,56055679.06,6018.203
2024,Octubre,Bélgica,San Vicente,Cobre,106736.0,26.5
2024,Octubre,China,Coronel,Cobre,173413.97,19.16
2024,Octubre,China,Coronel,Cobre,232405.0,50.086
2024,Octubre,China,Lirquén,Cobre,123715.0,26.548
2024,Octubre,China,Lirquén,Cobre,632034.0,132.73
2024,Octubre,China,Lirquén,Cobre,100588.0,26.54
2024,Octubre,China,Lirquén,Cobre,105779.24,19.629
2024,Octubre,China,Lirquén,Cobre,176642.0,21.198
2024,Octubre,China,San Vicente,Cobre,1952427.28,199.648
2024,Octubre,China,San Vicente,Cobre,4640417.0,503.901
2024,Octubre,China,San Vicente,Cobre,9610364.37,996.895
2024,Octubre,China,San Vicente,Cobre,23237250.58,2383.575
2024,Octubre,China,San Vicente,Litio,5116716.6,722.4
2024,Octubre,Corea del Sur,Lirquén,Cobre,90433.5,20.07
